지하철역,호선명,시군구,행정동,총_승객수,년분기
연신내,6호선,은평구,대조동,24,20212
연신내,수도권 광역급행철도,은평구,대조동,1965286,20212
연신내,수도권 광역급행철도,은평구,대조동,10,20212
연신내,수도권 광역급행철도,은평구,대조동,1943866,20212
연신내,수도권 광역급행철도,은평구,대조동,21,20212
연신내,수도권 광역급행철도,은평구,대조동,1968119,20212
서울역,경의중앙선,중구,회현동,2236519,20212
서울역,경의중앙선,중구,회현동,2236519,20212
서울역,경의중앙선,중구,회현동,682609,20212
강남구청,분당선,강남구,논현2동,887156,20212
강남구청,분당선,강남구,논현2동,544449,20212
연신내,6호선,은평구,대조동,1943866,20212
강남구청,분당선,강남구,논현2동,836916,20212
강남구청,분당선,강남구,논현2동,885785,20212
강남구청,분당선,강남구,논현2동,535156,20212
서울역,경의중앙선,중구,회현동,682609,20212
종로3가,3호선,종로구,종로1·2·3·4가동,1309928,20212
종로3가,3호선,종로구,종로1·2·3·4가동,1309928,20212
종로3가,3호선,종로구,종로1·2·3·4가동,558777,20212
종로3가,3호선,종로구,종로1·2·3·4가동,558777,20212
종로3가,3호선,종로구,종로1·2·3·4가동,680693,20212
종로3가,3호선,종로구,종로1·2·3·4가동,680693,20212
종로3가,3호선,종로구,종로1·2·3·4가동,1291261,20212
종로3가,3호선,종로구,종로1·2·3·4가동,1291261,20212
종로3가,3호선,종로구,종로1·2·3·4가동,538520,20212
종로3가,3호선,종로구,종로1·2·3·4가동,538520,20212
강남구청,분당선,강남구,논현2동,511276,20212
종로3가,3호선,종로구,종로1·2·3·4가동,688508,20212
연신내,6호선,은평구,대조동,21,20212
연신내,수도권 광역급행철도,은평구,대조동,24,20212
김포공항,5호선,강서구,방화2동,581155,20212
김포공항,5호선,강서구,방화2동,425354,20212
김포공항,5호선,강서구,방화2동,425354,20212
김포공항,5호선,강서구,방화2동,425354,20212
김포공항,5호선,강서구,방화2동,425354,20212
김포공항,5호선,강서구,방화2동,542442,20212
김포공항,5호선,강서구,방화2동,542442,20212
시청,2호선,중구,소공동,1100778,20212
시청,2호선,중구,소공동,1079521,20212
김포공항,5호선,강서구,방화2동,542442,20212
김포공항,5호선,강서구,방화2동,542442,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,1,20212
연신내,6호선,은평구,대조동,1968119,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,577533,20212
김포공항,5호선,강서구,방화2동,577533,20212
김포공항,5호선,강서구,방화2동,577533,20212
김포공항,5호선,강서구,방화2동,577533,20212
김포공항,5호선,강서구,방화2동,418384,20212
김포공항,5호선,강서구,방화2동,418384,20212
디지털미디어시티,경의중앙선,은평구,수색동,136019,20212
불광,6호선,은평구,대조동,244465,20212
디지털미디어시티,경의중앙선,은평구,수색동,136019,20212
디지털미디어시티,경의중앙선,은평구,수색동,739149,20212
디지털미디어시티,경의중앙선,은평구,수색동,739149,20212
김포공항,5호선,강서구,방화2동,418384,20212
김포공항,5호선,강서구,방화2동,418384,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,581155,20212
종로3가,3호선,종로구,종로1·2·3·4가동,688508,20212
종로3가,3호선,종로구,종로1·2·3·4가동,1296143,20212
수서,3호선,강남구,수서동,920510,20212
수서,3호선,강남구,수서동,920510,20212
수서,3호선,강남구,수서동,742166,20212
수서,3호선,강남구,수서동,742166,20212
서울역,경의중앙선,중구,회현동,199414,20212
서울역,경의중앙선,중구,회현동,199414,20212
서울역,경의중앙선,중구,회현동,227983,20212
서울역,경의중앙선,중구,회현동,227983,20212
서울역,경의중앙선,중구,회현동,386790,20212
서울역,경의중앙선,중구,회현동,386790,20212
시청,1호선,중구,소공동,1105222,20212
시청,1호선,중구,소공동,1064693,20212
시청,1호선,중구,소공동,997980,20212
수서,3호선,강남구,수서동,732751,20212
시청,1호선,중구,소공동,1012991,20212
시청,1호선,중구,소공동,1079521,20212
수서,분당선,강남구,수서동,934076,20212
수서,분당선,강남구,수서동,934076,20212
수서,분당선,강남구,수서동,747954,20212
수서,분당선,강남구,수서동,747954,20212
수서,분당선,강남구,수서동,908117,20212
수서,분당선,강남구,수서동,908117,20212
수서,분당선,강남구,수서동,732751,20212
수서,분당선,강남구,수서동,732751,20212
수서,분당선,강남구,수서동,920510,20212
수서,분당선,강남구,수서동,920510,20212
수서,분당선,강남구,수서동,742166,20212
수서,분당선,강남구,수서동,742166,20212
시청,1호선,중구,소공동,1100778,20212
종로3가,3호선,종로구,종로1·2·3·4가동,1296143,20212
수서,3호선,강남구,수서동,732751,20212
수서,3호선,강남구,수서동,908117,20212
종로3가,3호선,종로구,종로1·2·3·4가동,546391,20212
종로3가,3호선,종로구,종로1·2·3·4가동,546391,20212
종로3가,3호선,종로구,종로1·2·3·4가동,657406,20212
종로3가,3호선,종로구,종로1·2·3·4가동,657406,20212
서울역,경의중앙선,중구,회현동,219089,20212
서울역,경의중앙선,중구,회현동,219089,20212
서울역,경의중앙선,중구,회현동,231427,20212
서울역,경의중앙선,중구,회현동,231427,20212
서울역,경의중앙선,중구,회현동,409908,20212
서울역,경의중앙선,중구,회현동,409908,20212
서울역,경의중앙선,중구,회현동,2162038,20212
서울역,경의중앙선,중구,회현동,2162038,20212
서울역,경의중앙선,중구,회현동,650769,20212
수서,3호선,강남구,수서동,908117,20212
서울역,경의중앙선,중구,회현동,650769,20212
서울역,경의중앙선,중구,회현동,221335,20212
서울역,경의중앙선,중구,회현동,210925,20212
서울역,경의중앙선,중구,회현동,210925,20212
서울역,경의중앙선,중구,회현동,412777,20212
서울역,경의중앙선,중구,회현동,412777,20212
서울역,경의중앙선,중구,회현동,2160466,20212
서울역,경의중앙선,중구,회현동,2160466,20212
서울역,경의중앙선,중구,회현동,668759,20212
서울역,경의중앙선,중구,회현동,668759,20212
수서,3호선,강남구,수서동,934076,20212
수서,3호선,강남구,수서동,934076,20212
수서,3호선,강남구,수서동,747954,20212
수서,3호선,강남구,수서동,747954,20212
서울역,경의중앙선,중구,회현동,221335,20212
종로3가,1호선,종로구,종로1·2·3·4가동,1296143,20212
김포공항,5호선,강서구,방화2동,581155,20212
김포공항,5호선,강서구,방화2동,1,20212
강일,5호선,강동구,강일동,175940,20212
강일,5호선,강동구,강일동,166366,20212
강일,5호선,강동구,강일동,166366,20212
강일,5호선,강동구,강일동,166615,20212
강일,5호선,강동구,강일동,166615,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,557890,20212
김포공항,5호선,강서구,방화2동,557890,20212
디지털미디어시티,경의중앙선,은평구,수색동,654422,20212
디지털미디어시티,경의중앙선,은평구,수색동,654422,20212
디지털미디어시티,경의중앙선,은평구,수색동,130712,20212
강일,5호선,강동구,강일동,175940,20212
디지털미디어시티,경의중앙선,은평구,수색동,130712,20212
디지털미디어시티,경의중앙선,은평구,수색동,735741,20212
디지털미디어시티,경의중앙선,은평구,수색동,610261,20212
디지털미디어시티,경의중앙선,은평구,수색동,610261,20212
디지털미디어시티,경의중앙선,은평구,수색동,130167,20212
디지털미디어시티,경의중앙선,은평구,수색동,130167,20212
디지털미디어시티,경의중앙선,은평구,수색동,693963,20212
디지털미디어시티,경의중앙선,은평구,수색동,693963,20212
디지털미디어시티,경의중앙선,은평구,수색동,662843,20212
디지털미디어시티,경의중앙선,은평구,수색동,662843,20212
김포공항,5호선,강서구,방화2동,557890,20212
김포공항,5호선,강서구,방화2동,557890,20212
김포공항,5호선,강서구,방화2동,413414,20212
김포공항,5호선,강서구,방화2동,413414,20212
디지털미디어시티,경의중앙선,은평구,수색동,735741,20212
김포공항,5호선,강서구,방화2동,413414,20212
강일,5호선,강동구,강일동,166615,20212
을지로3가,2호선,중구,을지로동,1115168,20212
강남구청,7호선,강남구,논현2동,887156,20212
강남구청,7호선,강남구,논현2동,544449,20212
강남구청,7호선,강남구,논현2동,836916,20212
강남구청,7호선,강남구,논현2동,511276,20212
강남구청,7호선,강남구,논현2동,885785,20212
강남구청,7호선,강남구,논현2동,535156,20212
종로3가,1호선,종로구,종로1·2·3·4가동,546391,20212
종로3가,1호선,종로구,종로1·2·3·4가동,657406,20212
종로3가,1호선,종로구,종로1·2·3·4가동,657406,20212
김포공항,공항철도1호선,강서구,방화2동,577533,20212
김포공항,공항철도1호선,강서구,방화2동,577533,20212
김포공항,공항철도1호선,강서구,방화2동,577533,20212
김포공항,공항철도1호선,강서구,방화2동,418384,20212
강일,5호선,강동구,강일동,166366,20212
김포공항,공항철도1호선,강서구,방화2동,418384,20212
김포공항,공항철도1호선,강서구,방화2동,418384,20212
강일,5호선,강동구,강일동,175940,20212
수서,수도권 광역급행철도,강남구,수서동,732751,20212
수서,수도권 광역급행철도,강남구,수서동,908117,20212
수서,수도권 광역급행철도,강남구,수서동,908117,20212
수서,수도권 광역급행철도,강남구,수서동,747954,20212
수서,수도권 광역급행철도,강남구,수서동,747954,20212
수서,수도권 광역급행철도,강남구,수서동,934076,20212
수서,수도권 광역급행철도,강남구,수서동,934076,20212
을지로3가,2호선,중구,을지로동,1058792,20212
을지로3가,2호선,중구,을지로동,501700,20212
을지로3가,2호선,중구,을지로동,1018592,20212
을지로3가,2호선,중구,을지로동,545436,20212
김포공항,공항철도1호선,강서구,방화2동,418384,20212
김포공항,5호선,강서구,방화2동,581155,20212
김포공항,5호선,강서구,방화2동,413414,20212
시청,2호선,중구,소공동,1105222,20212
서울역,경의중앙선,중구,회현동,650769,20212
서울역,경의중앙선,중구,회현동,650769,20212
서울역,경의중앙선,중구,회현동,2162038,20212
서울역,경의중앙선,중구,회현동,2162038,20212
서울역,경의중앙선,중구,회현동,2162038,20212
서울역,경의중앙선,중구,회현동,409908,20212
서울역,경의중앙선,중구,회현동,409908,20212
서울역,경의중앙선,중구,회현동,409908,20212
서울역,경의중앙선,중구,회현동,231427,20212
서울역,경의중앙선,중구,회현동,231427,20212
서울역,경의중앙선,중구,회현동,231427,20212
서울역,경의중앙선,중구,회현동,219089,20212
서울역,경의중앙선,중구,회현동,219089,20212
서울역,경의중앙선,중구,회현동,650769,20212
서울역,경의중앙선,중구,회현동,219089,20212
서울역,경의중앙선,중구,회현동,682609,20212
서울역,경의중앙선,중구,회현동,682609,20212
서울역,경의중앙선,중구,회현동,2236519,20212
서울역,경의중앙선,중구,회현동,2236519,20212
서울역,경의중앙선,중구,회현동,2236519,20212
시청,2호선,중구,소공동,1012991,20212
김포공항,5호선,강서구,방화2동,537573,20212
김포공항,5호선,강서구,방화2동,537573,20212
김포공항,5호선,강서구,방화2동,537573,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,1,20212
김포공항,5호선,강서구,방화2동,1,20212
서울역,경의중앙선,중구,회현동,682609,20212
김포공항,5호선,강서구,방화2동,537573,20212
서울역,경의중앙선,중구,회현동,221335,20212
서울역,경의중앙선,중구,회현동,221335,20212
시청,2호선,중구,소공동,1064693,20212
시청,2호선,중구,소공동,997980,20212
서울역,경의중앙선,중구,회현동,386790,20212
서울역,경의중앙선,중구,회현동,386790,20212
서울역,경의중앙선,중구,회현동,386790,20212
서울역,경의중앙선,중구,회현동,227983,20212
서울역,경의중앙선,중구,회현동,227983,20212
서울역,경의중앙선,중구,회현동,227983,20212
서울역,경의중앙선,중구,회현동,199414,20212
서울역,경의중앙선,중구,회현동,199414,20212
서울역,경의중앙선,중구,회현동,199414,20212
서울역,경의중앙선,중구,회현동,668759,20212
서울역,경의중앙선,중구,회현동,668759,20212
서울역,경의중앙선,중구,회현동,221335,20212
서울역,경의중앙선,중구,회현동,668759,20212
서울역,경의중앙선,중구,회현동,2160466,20212
불광,6호선,은평구,대조동,931158,20212
불광,6호선,은평구,대조동,244576,20212
불광,6호선,은평구,대조동,917477,20212
불광,6호선,은평구,대조동,241439,20212
불광,6호선,은평구,대조동,924615,20212
서울역,경의중앙선,중구,회현동,2160466,20212
서울역,경의중앙선,중구,회현동,412777,20212
서울역,경의중앙선,중구,회현동,412777,20212
서울역,경의중앙선,중구,회현동,412777,20212
서울역,경의중앙선,중구,회현동,210925,20212
서울역,경의중앙선,중구,회현동,210925,20212
서울역,경의중앙선,중구,회현동,210925,20212
서울역,경의중앙선,중구,회현동,2160466,20212
이촌(국립중앙박물관),경원선,용산구,한강로동,437031,20212
김포공항,서해선,강서구,방화2동,577533,20212
공덕,공항철도1호선,마포구,도화동,705203,20212
홍대입구,공항철도1호선,마포구,서교동,509765,20212
홍대입구,공항철도1호선,마포구,서교동,509765,20212
영등포구청,5호선,영등포구,당산1동,207868,20212
영등포구청,5호선,영등포구,당산1동,1191328,20212
영등포구청,5호선,영등포구,당산1동,193611,20212
영등포구청,5호선,영등포구,당산1동,1130091,20212
영등포구청,5호선,영등포구,당산1동,203845,20212
영등포구청,5호선,영등포구,당산1동,1191579,20212
신도림,2호선,구로구,신도림동,221386,20212
신도림,2호선,구로구,신도림동,2573293,20212
신도림,2호선,구로구,신도림동,231798,20212
신도림,2호선,구로구,신도림동,2637725,20212
홍대입구,공항철도1호선,마포구,서교동,509765,20212
노량진,9호선,동작구,노량진1동,481561,20212
종합운동장,2호선,송파구,잠실7동,442177,20212
종합운동장,2호선,송파구,잠실7동,214425,20212
종합운동장,2호선,송파구,잠실7동,431361,20212
종합운동장,2호선,송파구,잠실7동,224128,20212
종합운동장,2호선,송파구,잠실7동,461809,20212
공덕,공항철도1호선,마포구,도화동,881705,20212
공덕,공항철도1호선,마포구,도화동,881705,20212
공덕,공항철도1호선,마포구,도화동,169895,20212
공덕,공항철도1호선,마포구,도화동,169895,20212
공덕,공항철도1호선,마포구,도화동,130816,20212
노량진,9호선,동작구,노량진1동,1392678,20212
노량진,9호선,동작구,노량진1동,470109,20212
종합운동장,2호선,송파구,잠실7동,218529,20212
노량진,9호선,동작구,노량진1동,1363700,20212
홍대입구,공항철도1호선,마포구,서교동,96467,20212
홍대입구,공항철도1호선,마포구,서교동,96467,20212
디지털미디어시티,공항철도1호선,마포구,상암동,735741,20212
디지털미디어시티,공항철도1호선,마포구,상암동,610261,20212
디지털미디어시티,공항철도1호선,마포구,상암동,130167,20212
디지털미디어시티,공항철도1호선,마포구,상암동,693963,20212
디지털미디어시티,공항철도1호선,마포구,상암동,662843,20212
디지털미디어시티,공항철도1호선,마포구,상암동,136019,20212
디지털미디어시티,공항철도1호선,마포구,상암동,739149,20212
김포공항,서해선,강서구,방화2동,531828,20212
김포공항,서해선,강서구,방화2동,531828,20212
김포공항,서해선,강서구,방화2동,531828,20212
김포공항,서해선,강서구,방화2동,531828,20212
김포공항,서해선,강서구,방화2동,1,20212
홍대입구,공항철도1호선,마포구,서교동,96467,20212
김포공항,서해선,강서구,방화2동,1,20212
김포공항,서해선,강서구,방화2동,1,20212
김포공항,서해선,강서구,방화2동,1,20212
김포공항,서해선,강서구,방화2동,557890,20212
김포공항,서해선,강서구,방화2동,557890,20212
김포공항,서해선,강서구,방화2동,557890,20212
영등포구청,2호선,영등포구,당산1동,207868,20212
영등포구청,2호선,영등포구,당산1동,1191328,20212
영등포구청,2호선,영등포구,당산1동,193611,20212
영등포구청,2호선,영등포구,당산1동,1130091,20212
영등포구청,2호선,영등포구,당산1동,203845,20212
영등포구청,2호선,영등포구,당산1동,1191579,20212
홍대입구,공항철도1호선,마포구,서교동,2873732,20212
김포공항,서해선,강서구,방화2동,1,20212
노량진,9호선,동작구,노량진1동,472623,20212
노량진,9호선,동작구,노량진1동,1379761,20212
왕십리(성동구청),2호선,성동구,행당1동,787060,20212
합정,2호선,마포구,합정동,1675881,20212
합정,2호선,마포구,합정동,700062,20212
신도림,경부선,구로구,신도림동,226802,20212
잠실(송파구청),2호선,송파구,잠실6동,787955,20212
잠실(송파구청),2호선,송파구,잠실6동,3522074,20212
잠실(송파구청),2호선,송파구,잠실6동,799684,20212
잠실(송파구청),2호선,송파구,잠실6동,3571684,20212
잠실(송파구청),2호선,송파구,잠실6동,809069,20212
잠실(송파구청),2호선,송파구,잠실6동,3616867,20212
신도림,경부선,구로구,신도림동,2612003,20212
신도림,경부선,구로구,신도림동,221386,20212
신도림,경부선,구로구,신도림동,2573293,20212
합정,2호선,마포구,합정동,704920,20212
신도림,경부선,구로구,신도림동,231798,20212
신설동,2호선,동대문구,용신동,113683,20212
신설동,2호선,동대문구,용신동,701380,20212
신설동,2호선,동대문구,용신동,701380,20212
신설동,2호선,동대문구,용신동,186654,20212
신설동,2호선,동대문구,용신동,186654,20212
신설동,2호선,동대문구,용신동,110197,20212
신설동,2호선,동대문구,용신동,110197,20212
올림픽공원(한국체대),9호선(연장),송파구,오륜동,303878,20212
올림픽공원(한국체대),9호선(연장),송파구,오륜동,216299,20212
올림픽공원(한국체대),9호선(연장),송파구,오륜동,310419,20212
올림픽공원(한국체대),9호선(연장),송파구,오륜동,216231,20212
올림픽공원(한국체대),9호선(연장),송파구,오륜동,341265,20212
신도림,경부선,구로구,신도림동,2637725,20212
합정,2호선,마포구,합정동,1698078,20212
합정,2호선,마포구,합정동,719848,20212
합정,2호선,마포구,합정동,1746730,20212
종합운동장,9호선(연장),송파구,잠실7동,218529,20212
종합운동장,9호선(연장),송파구,잠실7동,442177,20212
종합운동장,9호선(연장),송파구,잠실7동,214425,20212
종합운동장,9호선(연장),송파구,잠실7동,431361,20212
종합운동장,9호선(연장),송파구,잠실7동,224128,20212
종합운동장,9호선(연장),송파구,잠실7동,461809,20212
왕십리(성동구청),2호선,성동구,행당1동,787060,20212
왕십리(성동구청),2호선,성동구,행당1동,259637,20212
합정,6호선,마포구,합정동,1746730,20212
합정,6호선,마포구,합정동,719848,20212
합정,6호선,마포구,합정동,1698078,20212
합정,6호선,마포구,합정동,704920,20212
왕십리(성동구청),2호선,성동구,행당1동,259637,20212
신설동,2호선,동대문구,용신동,183379,20212
신설동,2호선,동대문구,용신동,113683,20212
합정,6호선,마포구,합정동,1675881,20212
합정,6호선,마포구,합정동,700062,20212
잠실(송파구청),8호선,송파구,잠실6동,787955,20212
잠실(송파구청),8호선,송파구,잠실6동,3522074,20212
잠실(송파구청),8호선,송파구,잠실6동,799684,20212
잠실(송파구청),8호선,송파구,잠실6동,3571684,20212
잠실(송파구청),8호선,송파구,잠실6동,809069,20212
잠실(송파구청),8호선,송파구,잠실6동,3616867,20212
공덕,공항철도1호선,마포구,도화동,130816,20212
공덕,공항철도1호선,마포구,도화동,767931,20212
공덕,공항철도1호선,마포구,도화동,767931,20212
공덕,공항철도1호선,마포구,도화동,937546,20212
홍대입구,공항철도1호선,마포구,서교동,2873732,20212
홍대입구,공항철도1호선,마포구,서교동,2873732,20212
홍대입구,공항철도1호선,마포구,서교동,575235,20212
홍대입구,공항철도1호선,마포구,서교동,575235,20212
김포공항,김포골드라인,강서구,방화2동,413414,20212
김포공항,김포골드라인,강서구,방화2동,413414,20212
김포공항,김포골드라인,강서구,방화2동,413414,20212
김포공항,김포골드라인,강서구,방화2동,413414,20212
김포공항,김포골드라인,강서구,방화2동,557890,20212
김포공항,김포골드라인,강서구,방화2동,557890,20212
김포공항,김포골드라인,강서구,방화2동,557890,20212
김포공항,김포골드라인,강서구,방화2동,557890,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
샛강,신림선,영등포구,여의동,298847,20212
샛강,신림선,영등포구,여의동,277923,20212
샛강,신림선,영등포구,여의동,301611,20212
김포공항,김포골드라인,강서구,방화2동,537573,20212
신설동,우이신설선,동대문구,용신동,186654,20212
신설동,우이신설선,동대문구,용신동,110197,20212
신설동,우이신설선,동대문구,용신동,110197,20212
신설동,우이신설선,동대문구,용신동,730691,20212
신설동,우이신설선,동대문구,용신동,730691,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
김포공항,김포골드라인,강서구,방화2동,531828,20212
김포공항,김포골드라인,강서구,방화2동,531828,20212
김포공항,김포골드라인,강서구,방화2동,531828,20212
김포공항,김포골드라인,강서구,방화2동,531828,20212
신설동,우이신설선,동대문구,용신동,186654,20212
김포공항,김포골드라인,강서구,방화2동,537573,20212
김포공항,김포골드라인,강서구,방화2동,537573,20212
김포공항,김포골드라인,강서구,방화2동,537573,20212
여의도,9호선,영등포구,여의동,1235485,20212
여의도,9호선,영등포구,여의동,1342617,20212
여의도,9호선,영등포구,여의동,1327971,20212
여의도,9호선,영등포구,여의동,1451201,20212
고속터미널,3호선,서초구,반포4동,769106,20212
고속터미널,3호선,서초구,반포4동,780309,20212
고속터미널,3호선,서초구,반포4동,780309,20212
고속터미널,3호선,서초구,반포4동,2262541,20212
김포공항,서해선,강서구,방화2동,581155,20212
신설동,우이신설선,동대문구,용신동,729351,20212
신설동,우이신설선,동대문구,용신동,183379,20212
신설동,우이신설선,동대문구,용신동,183379,20212
신설동,우이신설선,동대문구,용신동,113683,20212
신설동,우이신설선,동대문구,용신동,113683,20212
신설동,우이신설선,동대문구,용신동,701380,20212
신설동,우이신설선,동대문구,용신동,701380,20212
김포공항,김포골드라인,강서구,방화2동,425354,20212
김포공항,김포골드라인,강서구,방화2동,425354,20212
김포공항,김포골드라인,강서구,방화2동,581155,20212
김포공항,김포골드라인,강서구,방화2동,581155,20212
김포공항,김포골드라인,강서구,방화2동,581155,20212
김포공항,김포골드라인,강서구,방화2동,581155,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
김포공항,김포골드라인,강서구,방화2동,1,20212
대방,경부선,영등포구,신길7동,691829,20212
올림픽공원(한국체대),9호선(연장),송파구,오륜동,223416,20212
대방,경부선,영등포구,신길7동,658122,20212
신설동,우이신설선,동대문구,용신동,188360,20212
당산,9호선,영등포구,당산2동,1084094,20212
고속터미널,3호선,서초구,반포4동,2387182,20212
고속터미널,3호선,서초구,반포4동,810377,20212
고속터미널,3호선,서초구,반포4동,810377,20212
고속터미널,3호선,서초구,반포4동,806544,20212
고속터미널,3호선,서초구,반포4동,806544,20212
고속터미널,3호선,서초구,반포4동,2322905,20212
고속터미널,3호선,서초구,반포4동,2322905,20212
가락시장,3호선,송파구,가락1동,472052,20212
가락시장,3호선,송파구,가락1동,433090,20212
홍대입구,공항철도1호선,마포구,서교동,3079107,20212
홍대입구,공항철도1호선,마포구,서교동,3079107,20212
당산,9호선,영등포구,당산2동,946968,20212
홍대입구,공항철도1호선,마포구,서교동,3079107,20212
홍대입구,공항철도1호선,마포구,서교동,104663,20212
홍대입구,공항철도1호선,마포구,서교동,104663,20212
홍대입구,공항철도1호선,마포구,서교동,557119,20212
홍대입구,공항철도1호선,마포구,서교동,557119,20212
홍대입구,공항철도1호선,마포구,서교동,557119,20212
홍대입구,공항철도1호선,마포구,서교동,3148141,20212
홍대입구,공항철도1호선,마포구,서교동,3148141,20212
홍대입구,공항철도1호선,마포구,서교동,3148141,20212
홍대입구,공항철도1호선,마포구,서교동,108518,20212
홍대입구,공항철도1호선,마포구,서교동,108518,20212
홍대입구,공항철도1호선,마포구,서교동,108518,20212
홍대입구,공항철도1호선,마포구,서교동,575235,20212
홍대입구,공항철도1호선,마포구,서교동,104663,20212
당산,9호선,영등포구,당산2동,1043006,20212
당산,9호선,영등포구,당산2동,909171,20212
당산,9호선,영등포구,당산2동,1087027,20212
신설동,우이신설선,동대문구,용신동,188360,20212
신설동,우이신설선,동대문구,용신동,115092,20212
신설동,우이신설선,동대문구,용신동,115092,20212
디지털미디어시티,공항철도1호선,마포구,상암동,654422,20212
디지털미디어시티,공항철도1호선,마포구,상암동,130712,20212
대방,신림선,영등포구,신길7동,691829,20212
대방,신림선,영등포구,신길7동,658122,20212
대방,신림선,영등포구,신길7동,688643,20212
고속터미널,3호선,서초구,반포4동,2262541,20212
고속터미널,3호선,서초구,반포4동,814540,20212
고속터미널,3호선,서초구,반포4동,814540,20212
고속터미널,3호선,서초구,반포4동,790220,20212
고속터미널,3호선,서초구,반포4동,790220,20212
공덕,공항철도1호선,마포구,도화동,136799,20212
당산,2호선,영등포구,당산2동,942057,20212
당산,2호선,영등포구,당산2동,1087027,20212
당산,2호선,영등포구,당산2동,909171,20212
당산,2호선,영등포구,당산2동,1043006,20212
당산,2호선,영등포구,당산2동,946968,20212
당산,2호선,영등포구,당산2동,1084094,20212
공덕,공항철도1호선,마포구,도화동,705203,20212
가락시장,3호선,송파구,가락1동,469302,20212
가락시장,3호선,송파구,가락1동,423491,20212
가락시장,3호선,송파구,가락1동,449907,20212
가락시장,3호선,송파구,가락1동,416724,20212
고속터미널,3호선,서초구,반포4동,2387182,20212
당산,9호선,영등포구,당산2동,942057,20212
대방,경부선,영등포구,신길7동,688643,20212
신설동,2호선,동대문구,용신동,730691,20212
신설동,2호선,동대문구,용신동,730691,20212
신설동,2호선,동대문구,용신동,188360,20212
고속터미널,7호선,서초구,반포4동,814540,20212
보문,6호선,성북구,보문동,370126,20212
보문,6호선,성북구,보문동,80768,20212
보문,6호선,성북구,보문동,364612,20212
보문,6호선,성북구,보문동,80069,20212
보문,6호선,성북구,보문동,367428,20212
보문,6호선,성북구,보문동,80208,20212
고속터미널,7호선,서초구,반포4동,790220,20212
고속터미널,7호선,서초구,반포4동,790220,20212
고속터미널,7호선,서초구,반포4동,2387182,20212
충정로(경기대입구),5호선,서대문구,충현동,535746,20212
충정로(경기대입구),5호선,서대문구,충현동,250608,20212
고속터미널,7호선,서초구,반포4동,814540,20212
충정로(경기대입구),5호선,서대문구,충현동,501161,20212
충정로(경기대입구),5호선,서대문구,충현동,530262,20212
충정로(경기대입구),5호선,서대문구,충현동,250557,20212
온수(성공회대입구),경인선,구로구,수궁동,370888,20212
온수(성공회대입구),경인선,구로구,수궁동,547147,20212
온수(성공회대입구),경인선,구로구,수궁동,365486,20212
복정,8호선,송파구,문정2동,11,20212
복정,8호선,송파구,문정2동,559041,20212
복정,8호선,송파구,문정2동,12,20212
복정,8호선,송파구,문정2동,526587,20212
복정,8호선,송파구,문정2동,14,20212
복정,8호선,송파구,문정2동,549975,20212
온수(성공회대입구),경인선,구로구,수궁동,513945,20212
충정로(경기대입구),5호선,서대문구,충현동,233290,20212
고속터미널,7호선,서초구,반포4동,2262541,20212
충정로(경기대입구),2호선,서대문구,충현동,250557,20212
충정로(경기대입구),2호선,서대문구,충현동,530262,20212
디지털미디어시티,6호선,마포구,상암동,130167,20212
디지털미디어시티,6호선,마포구,상암동,693963,20212
디지털미디어시티,6호선,마포구,상암동,662843,20212
디지털미디어시티,6호선,마포구,상암동,136019,20212
디지털미디어시티,6호선,마포구,상암동,739149,20212
김포공항,서해선,강서구,방화2동,537573,20212
김포공항,서해선,강서구,방화2동,537573,20212
김포공항,서해선,강서구,방화2동,1,20212
석촌,8호선,송파구,석촌동,404600,20212
석촌,8호선,송파구,석촌동,441003,20212
석촌,8호선,송파구,석촌동,397101,20212
석촌,8호선,송파구,석촌동,435864,20212
석촌,8호선,송파구,석촌동,410713,20212
석촌,8호선,송파구,석촌동,442185,20212
군자(능동),7호선,광진구,능동,705252,20212
고속터미널,7호선,서초구,반포4동,769106,20212
고속터미널,7호선,서초구,반포4동,769106,20212
고속터미널,7호선,서초구,반포4동,780309,20212
고속터미널,7호선,서초구,반포4동,780309,20212
고속터미널,7호선,서초구,반포4동,2262541,20212
충정로(경기대입구),2호선,서대문구,충현동,535746,20212
충정로(경기대입구),2호선,서대문구,충현동,250608,20212
충정로(경기대입구),2호선,서대문구,충현동,501161,20212
