지하철역,행정동,년분기,총승하차인원_평균_2019,총승하차인원_평균_2020,총승하차인원_평균
구의(광진구청),구의1동,20213,,,3296975.0
구의(광진구청),구의1동,20214,,,3696066.0
구일,구로2동,20191,1453773.0,,
구일,구로2동,20192,1561649.0,,
구일,구로2동,20193,1447736.0,,
구일,구로2동,20194,1593152.0,,
구일,구로2동,20201,,1024630.0,
구일,구로2동,20202,,936963.0,
구일,구로2동,20203,,936864.0,
구일,구로2동,20204,,1024629.0,
구일,구로2동,20211,,,881923.0
구일,구로2동,20212,,,1107225.0
구일,구로2동,20213,,,877162.0
구일,구로2동,20214,,,1100131.0
구파발,진관동,20191,3485842.0,,
구파발,진관동,20192,4016848.0,,
구파발,진관동,20193,3945375.0,,
구파발,진관동,20194,4184893.0,,
구파발,진관동,20201,,3074267.0,
구파발,진관동,20202,,3062632.0,
구파발,진관동,20203,,3022696.0,
구파발,진관동,20204,,2990314.0,
구파발,진관동,20211,,,2823622.0
구파발,진관동,20212,,,3217808.0
구파발,진관동,20213,,,2907749.0
구파발,진관동,20214,,,3270145.0
국회의사당,여의동,20191,2697881.0,,
국회의사당,여의동,20192,3064668.0,,
국회의사당,여의동,20193,2758583.0,,
국회의사당,여의동,20194,3140911.0,,
국회의사당,여의동,20201,,2266887.0,
국회의사당,여의동,20202,,2130041.0,
국회의사당,여의동,20203,,2180249.0,
국회의사당,여의동,20204,,2118111.0,
국회의사당,여의동,20211,,,2042266.0
국회의사당,여의동,20212,,,2240808.0
국회의사당,여의동,20213,,,1905779.0
국회의사당,여의동,20214,,,2318513.0
군자(능동),능동,20191,4397183.0,,
군자(능동),능동,20192,4675161.0,,
군자(능동),능동,20193,4453458.0,,
군자(능동),능동,20194,4709670.0,,
군자(능동),능동,20201,,3793206.0,
군자(능동),능동,20202,,3668228.0,
군자(능동),능동,20203,,3591416.0,
군자(능동),능동,20204,,3583940.0,
군자(능동),능동,20211,,,3540965.0
군자(능동),능동,20212,,,3985890.0
군자(능동),능동,20213,,,3566868.0
군자(능동),능동,20214,,,4032926.0
굽은다리(강동구민회관앞),천호1동,20191,1677300.0,,
굽은다리(강동구민회관앞),천호1동,20192,1816968.0,,
굽은다리(강동구민회관앞),천호1동,20193,1720630.0,,
굽은다리(강동구민회관앞),천호1동,20194,1802640.0,,
굽은다리(강동구민회관앞),천호1동,20201,,1361187.0,
굽은다리(강동구민회관앞),천호1동,20202,,1292663.0,
굽은다리(강동구민회관앞),천호1동,20203,,1319089.0,
굽은다리(강동구민회관앞),천호1동,20204,,1335187.0,
굽은다리(강동구민회관앞),천호1동,20211,,,1304489.0
굽은다리(강동구민회관앞),천호1동,20212,,,1483978.0
굽은다리(강동구민회관앞),천호1동,20213,,,1366787.0
굽은다리(강동구민회관앞),천호1동,20214,,,1506861.0
금천구청,시흥1동,20191,2097573.0,,
금천구청,시흥1동,20192,2353146.0,,
금천구청,시흥1동,20193,3683947.0,,
금천구청,시흥1동,20194,2349238.0,,
금천구청,시흥1동,20201,,1740097.0,
금천구청,시흥1동,20202,,1700684.0,
금천구청,시흥1동,20203,,1674281.0,
금천구청,시흥1동,20204,,1727772.0,
금천구청,시흥1동,20211,,,1664149.0
금천구청,시흥1동,20212,,,1909080.0
금천구청,시흥1동,20213,,,1671593.0
금천구청,시흥1동,20214,,,1905037.0
금호,금호4가동,20191,1470556.0,,
금호,금호4가동,20192,1568303.0,,
금호,금호4가동,20193,1499115.0,,
금호,금호4가동,20194,1573723.0,,
금호,금호4가동,20201,,1227622.0,
금호,금호4가동,20202,,1188470.0,
금호,금호4가동,20203,,1179321.0,
금호,금호4가동,20204,,1164554.0,
금호,금호4가동,20211,,,1144049.0
금호,금호4가동,20212,,,1273337.0
금호,금호4가동,20213,,,1120684.0
금호,금호4가동,20214,,,1237436.0
길동,길동,20191,1362786.0,,
길동,길동,20192,1433756.0,,
길동,길동,20193,1380791.0,,
길동,길동,20194,1460950.0,,
길동,길동,20201,,1163984.0,
길동,길동,20202,,1141491.0,
길동,길동,20203,,1143996.0,
길동,길동,20204,,1158980.0,
길동,길동,20211,,,1155459.0
길동,길동,20212,,,1306713.0
길동,길동,20213,,,1185638.0
길동,길동,20214,,,1310222.0
길음,길음1동,20191,3967101.0,,
길음,길음1동,20192,4463302.0,,
길음,길음1동,20193,3986611.0,,
길음,길음1동,20194,4390818.0,,
길음,길음1동,20201,,3073911.0,
길음,길음1동,20202,,2945319.0,
길음,길음1동,20203,,2880400.0,
길음,길음1동,20204,,2915009.0,
길음,길음1동,20211,,,2792045.0
길음,길음1동,20212,,,3140380.0
길음,길음1동,20213,,,2761780.0
길음,길음1동,20214,,,3155884.0
김포공항,방화2동,00,0.0,0.0,0.0
김포공항,방화2동,20191,3263934.0,,
김포공항,방화2동,20192,3394039.0,,
김포공항,방화2동,20193,3413009.0,,
김포공항,방화2동,20194,3730973.0,,
김포공항,방화2동,20201,,2476465.0,
김포공항,방화2동,20202,,2147919.0,
김포공항,방화2동,20203,,2492884.0,
김포공항,방화2동,20204,,2555911.0,
김포공항,방화2동,20211,,,2470880.0
김포공항,방화2동,20212,,,2973730.0
김포공항,방화2동,20213,,,2675581.0
김포공항,방화2동,20214,,,3013393.0
까치산,화곡1동,20191,5216044.0,,
까치산,화곡1동,20192,5552465.0,,
까치산,화곡1동,20193,5270892.0,,
까치산,화곡1동,20194,5566774.0,,
까치산,화곡1동,20201,,4487795.0,
까치산,화곡1동,20202,,4313656.0,
까치산,화곡1동,20203,,4253948.0,
까치산,화곡1동,20204,,4205604.0,
까치산,화곡1동,20211,,,4096444.0
까치산,화곡1동,20212,,,4567266.0
까치산,화곡1동,20213,,,4112018.0
까치산,화곡1동,20214,,,4548482.0
낙성대,인헌동,00,,,0.0
낙성대,인헌동,20191,5185642.0,,
낙성대,인헌동,20192,5537648.0,,
낙성대,인헌동,20193,5249984.0,,
낙성대,인헌동,20194,5536630.0,,
낙성대,인헌동,20201,,3055843.0,
남구로,구로3동,20191,2937280.0,,
남구로,구로3동,20192,3077186.0,,
남구로,구로3동,20193,2957207.0,,
남구로,구로3동,20194,3055449.0,,
남구로,구로3동,20201,,2452617.0,
남구로,구로3동,20202,,2340168.0,
남구로,구로3동,20203,,2385909.0,
남구로,구로3동,20204,,2395193.0,
남구로,구로3동,20211,,,2316315.0
남구로,구로3동,20212,,,2553769.0
남구로,구로3동,20213,,,2302713.0
남구로,구로3동,20214,,,2494551.0
남부터미널(예술의전당),서초3동,20191,6403750.0,,
남부터미널(예술의전당),서초3동,20192,6419484.0,,
남부터미널(예술의전당),서초3동,20193,6287214.0,,
남부터미널(예술의전당),서초3동,20194,6515054.0,,
남부터미널(예술의전당),서초3동,20201,,4750932.0,
남부터미널(예술의전당),서초3동,20202,,4310552.0,
남부터미널(예술의전당),서초3동,20203,,4349845.0,
남부터미널(예술의전당),서초3동,20204,,4250694.0,
남부터미널(예술의전당),서초3동,20211,,,4172813.0
남부터미널(예술의전당),서초3동,20212,,,4639938.0
남부터미널(예술의전당),서초3동,20213,,,4104025.0
남부터미널(예술의전당),서초3동,20214,,,4659411.0
남성,사당4동,20191,2021804.0,,
남성,사당4동,20192,2172228.0,,
남성,사당4동,20193,2043520.0,,
남성,사당4동,20194,2149072.0,,
남성,사당4동,20201,,1657687.0,
남성,사당4동,20202,,1616239.0,
남성,사당4동,20203,,1608792.0,
남성,사당4동,20204,,1606451.0,
남성,사당4동,20211,,,1537889.0
남성,사당4동,20212,,,1717836.0
남성,사당4동,20213,,,1526415.0
남성,사당4동,20214,,,1685762.0
남영,남영동,20191,1920107.0,,
남영,남영동,20192,2162925.0,,
남영,남영동,20193,3275801.0,,
남영,남영동,20194,2117625.0,,
남영,남영동,20201,,1487795.0,
남영,남영동,20202,,1464124.0,
남영,남영동,20203,,1423122.0,
남영,남영동,20204,,1422243.0,
남영,남영동,20211,,,1321725.0
남영,남영동,20212,,,1500439.0
남영,남영동,20213,,,1279718.0
남영,남영동,20214,,,1475912.0
남태령,방배2동,20191,244251.0,,
남태령,방배2동,20192,266580.0,,
남태령,방배2동,20193,245227.0,,
남태령,방배2동,20194,261037.0,,
남태령,방배2동,20201,,166721.0,
남태령,방배2동,20202,,154522.0,
남태령,방배2동,20203,,159498.0,
남태령,방배2동,20204,,159046.0,
남태령,방배2동,20211,,,159590.0
남태령,방배2동,20212,,,187573.0
남태령,방배2동,20213,,,158475.0
남태령,방배2동,20214,,,188889.0
내방,방배1동,20191,2472428.0,,
내방,방배1동,20192,2632662.0,,
내방,방배1동,20193,2491075.0,,
내방,방배1동,20194,2630729.0,,
내방,방배1동,20201,,2098093.0,
내방,방배1동,20202,,2045454.0,
내방,방배1동,20203,,2082851.0,
내방,방배1동,20204,,2044558.0,
내방,방배1동,20211,,,2004940.0
내방,방배1동,20212,,,2192380.0
내방,방배1동,20213,,,1995237.0
내방,방배1동,20214,,,2216373.0
노들,노량진1동,20191,753506.0,,
노들,노량진1동,20192,807613.0,,
노들,노량진1동,20193,794553.0,,
노들,노량진1동,20194,849687.0,,
노들,노량진1동,20201,,623756.0,
노들,노량진1동,20202,,600538.0,
노들,노량진1동,20203,,620203.0,
노들,노량진1동,20204,,606119.0,
노들,노량진1동,20211,,,582063.0
노들,노량진1동,20212,,,662652.0
노들,노량진1동,20213,,,600603.0
노들,노량진1동,20214,,,667734.0
노량진,노량진1동,20191,7515826.0,,
노량진,노량진1동,20192,7706076.0,,
노량진,노량진1동,20193,8755368.0,,
노량진,노량진1동,20194,8072580.0,,
노량진,노량진1동,20201,,5887742.0,
노량진,노량진1동,20202,,5445826.0,
노량진,노량진1동,20203,,5155718.0,
노량진,노량진1동,20204,,5105605.0,
노량진,노량진1동,20211,,,4776896.0
노량진,노량진1동,20212,,,5560432.0
노량진,노량진1동,20213,,,4952808.0
노량진,노량진1동,20214,,,5635499.0
노원,상계2동,20191,4180518.0,,
노원,상계2동,20192,4409488.0,,
노원,상계2동,20193,4208327.0,,
노원,상계2동,20194,4439276.0,,
노원,상계2동,20201,,3435093.0,
노원,상계2동,20202,,3207454.0,
노원,상계2동,20203,,3058088.0,
노원,상계2동,20204,,3000915.0,
노원,상계2동,20211,,,2895411.0
노원,상계2동,20212,,,3241890.0
노원,상계2동,20213,,,2904488.0
노원,상계2동,20214,,,3244881.0
노원,상계6·7동,20191,3911614.0,,
노원,상계6·7동,20192,4096296.0,,
노원,상계6·7동,20193,3962963.0,,
노원,상계6·7동,20194,4088520.0,,
노원,상계6·7동,20201,,3207517.0,
노원,상계6·7동,20202,,3061478.0,
노원,상계6·7동,20203,,3013780.0,
노원,상계6·7동,20204,,2914489.0,
노원,상계6·7동,20211,,,2886075.0
노원,상계6·7동,20212,,,3217944.0
노원,상계6·7동,20213,,,2933850.0
노원,상계6·7동,20214,,,3218174.0
녹번,녹번동,20191,2251382.0,,
녹번,녹번동,20192,2501319.0,,
녹번,녹번동,20193,2366524.0,,
녹번,녹번동,20194,2547467.0,,
녹번,녹번동,20201,,1947753.0,
녹번,녹번동,20202,,1922542.0,
녹번,녹번동,20203,,2026393.0,
녹번,녹번동,20204,,2059617.0,
녹번,녹번동,20211,,,1986299.0
녹번,녹번동,20212,,,2252840.0
녹번,녹번동,20213,,,2057534.0
녹번,녹번동,20214,,,2327741.0
녹사평(용산구청),용산2가동,20191,1091043.0,,
녹사평(용산구청),용산2가동,20192,1158849.0,,
녹사평(용산구청),용산2가동,20193,1099050.0,,
녹사평(용산구청),용산2가동,20194,1191036.0,,
녹사평(용산구청),용산2가동,20201,,845882.0,
녹사평(용산구청),용산2가동,20202,,692605.0,
녹사평(용산구청),용산2가동,20203,,708751.0,
녹사평(용산구청),용산2가동,20204,,703015.0,
녹사평(용산구청),용산2가동,20211,,,696915.0
녹사평(용산구청),용산2가동,20212,,,852368.0
녹사평(용산구청),용산2가동,20213,,,722145.0
녹사평(용산구청),용산2가동,20214,,,835326.0
녹천,창1동,20191,808996.0,,
녹천,창1동,20192,881807.0,,
녹천,창1동,20193,1410422.0,,
녹천,창1동,20194,867945.0,,
녹천,창1동,20201,,657916.0,
녹천,창1동,20202,,646152.0,
녹천,창1동,20203,,639555.0,
녹천,창1동,20204,,648675.0,
녹천,창1동,20211,,,618606.0
녹천,창1동,20212,,,702388.0
녹천,창1동,20213,,,633812.0
녹천,창1동,20214,,,690949.0
논현,논현1동,00,0.0,0.0,0.0
논현,논현1동,20191,3515260.0,,
논현,논현1동,20192,3641711.0,,
논현,논현1동,20193,3582065.0,,
논현,논현1동,20194,3731713.0,,
논현,논현1동,20201,,3159019.0,
논현,논현1동,20202,,3037107.0,
논현,논현1동,20203,,2978245.0,
논현,논현1동,20204,,2955596.0,
논현,논현1동,20211,,,2905185.0
논현,논현1동,20212,,,3218123.0
논현,논현1동,20213,,,2856640.0
논현,논현1동,20214,,,3195283.0
답십리,용답동,20191,2772186.0,,
답십리,용답동,20192,2945576.0,,
답십리,용답동,20193,2758307.0,,
답십리,용답동,20194,2913109.0,,
답십리,용답동,20201,,2346398.0,
답십리,용답동,20202,,2249428.0,
답십리,용답동,20203,,2214689.0,
답십리,용답동,20204,,2216892.0,
답십리,용답동,20211,,,2152026.0
답십리,용답동,20212,,,2383479.0
답십리,용답동,20213,,,2124060.0
답십리,용답동,20214,,,2392917.0
당고개,상계3·4동,20191,2200048.0,,
당고개,상계3·4동,20192,2427759.0,,
당고개,상계3·4동,20193,2315125.0,,
당고개,상계3·4동,20194,2433229.0,,
당고개,상계3·4동,20201,,1896767.0,
당고개,상계3·4동,20202,,1850746.0,
당고개,상계3·4동,20203,,1828892.0,
당고개,상계3·4동,20204,,1818295.0,
당고개,상계3·4동,20211,,,1738687.0
당고개,상계3·4동,20212,,,2014041.0
당고개,상계3·4동,20213,,,1832227.0
당고개,상계3·4동,20214,,,1993700.0
당산,당산2동,20191,7235717.0,,
당산,당산2동,20192,7939672.0,,
당산,당산2동,20193,7574562.0,,
당산,당산2동,20194,7760306.0,,
당산,당산2동,20201,,5941131.0,
당산,당산2동,20202,,5737553.0,
당산,당산2동,20203,,5616025.0,
당산,당산2동,20204,,5494634.0,
당산,당산2동,20211,,,5262149.0
당산,당산2동,20212,,,6012323.0
당산,당산2동,20213,,,5209142.0
당산,당산2동,20214,,,5978216.0
대림(구로구청),구로4동,20191,5230251.0,,
대림(구로구청),구로4동,20192,5609801.0,,
대림(구로구청),구로4동,20193,5294141.0,,
대림(구로구청),구로4동,20194,5528301.0,,
대림(구로구청),구로4동,20201,,4029010.0,
대림(구로구청),구로4동,20202,,3857123.0,
대림(구로구청),구로4동,20203,,3877461.0,
대림(구로구청),구로4동,20204,,3855602.0,
대림(구로구청),구로4동,20211,,,3607641.0
대림(구로구청),구로4동,20212,,,4040334.0
대림(구로구청),구로4동,20213,,,3552942.0
대림(구로구청),구로4동,20214,,,3920753.0
대림(구로구청),대림2동,20191,1968541.0,,
대림(구로구청),대림2동,20192,1998413.0,,
대림(구로구청),대림2동,20193,1920358.0,,
대림(구로구청),대림2동,20194,1940913.0,,
대림(구로구청),대림2동,20201,,1272634.0,
대림(구로구청),대림2동,20202,,1209180.0,
대림(구로구청),대림2동,20203,,1286511.0,
대림(구로구청),대림2동,20204,,1270961.0,
대림(구로구청),대림2동,20211,,,1184508.0
대림(구로구청),대림2동,20212,,,1356125.0
대림(구로구청),대림2동,20213,,,1247055.0
대림(구로구청),대림2동,20214,,,1361595.0
대모산입구,개포2동,20191,549291.0,,
대모산입구,개포2동,20192,609242.0,,
대모산입구,개포2동,20193,593914.0,,
대모산입구,개포2동,20194,633793.0,,
대모산입구,개포2동,20201,,478627.0,
대모산입구,개포2동,20202,,475212.0,
대모산입구,개포2동,20203,,484635.0,
대모산입구,개포2동,20204,,497512.0,
대모산입구,개포2동,20211,,,471218.0
대모산입구,개포2동,20212,,,534076.0
대모산입구,개포2동,20213,,,510166.0
대모산입구,개포2동,20214,,,672963.0
대방,신길7동,00,0.0,0.0,0.0
대방,신길7동,20191,2573500.0,,
대방,신길7동,20192,2771573.0,,
대방,신길7동,20193,4415036.0,,
대방,신길7동,20194,2786103.0,,
대방,신길7동,20201,,2024145.0,
대방,신길7동,20202,,1923679.0,
대방,신길7동,20203,,1909029.0,
대방,신길7동,20204,,1918440.0,
대방,신길7동,20211,,,1813136.0
대방,신길7동,20212,,,2038594.0
대방,신길7동,20213,,,1785750.0
대방,신길7동,20214,,,2039711.0
대청,개포3동,20191,1661262.0,,
대청,개포3동,20192,1829792.0,,
대청,개포3동,20193,1765804.0,,
대청,개포3동,20194,1883060.0,,
대청,개포3동,20201,,1386404.0,
대청,개포3동,20202,,1327937.0,
대청,개포3동,20203,,1341196.0,
대청,개포3동,20204,,1336548.0,
대청,개포3동,20211,,,1285359.0
대청,개포3동,20212,,,1460319.0
대청,개포3동,20213,,,1340384.0
대청,개포3동,20214,,,1510011.0
대치,대치2동,20191,2197981.0,,
대치,대치2동,20192,2263016.0,,
대치,대치2동,20193,2291933.0,,
대치,대치2동,20194,2304044.0,,
대치,대치2동,20201,,1703416.0,
대치,대치2동,20202,,1531027.0,
대치,대치2동,20203,,1562139.0,
대치,대치2동,20204,,1542461.0,
대치,대치2동,20211,,,1569344.0
대치,대치2동,20212,,,1713118.0
대치,대치2동,20213,,,1605581.0
대치,대치2동,20214,,,1698376.0
대흥(서강대앞),대흥동,20191,1564550.0,,
대흥(서강대앞),대흥동,20192,1801089.0,,
대흥(서강대앞),대흥동,20193,1612521.0,,
대흥(서강대앞),대흥동,20194,1783614.0,,
대흥(서강대앞),대흥동,20201,,1248741.0,
대흥(서강대앞),대흥동,20202,,1151047.0,
대흥(서강대앞),대흥동,20203,,1150586.0,
대흥(서강대앞),대흥동,20204,,1145016.0,
대흥(서강대앞),대흥동,20211,,,1109327.0
대흥(서강대앞),대흥동,20212,,,1275069.0
대흥(서강대앞),대흥동,20213,,,1153780.0
대흥(서강대앞),대흥동,20214,,,1275455.0
도곡,대치1동,20191,991192.0,,
도곡,대치1동,20192,1091890.0,,
도곡,대치1동,20193,1001202.0,,
도곡,대치1동,20194,1120075.0,,
도곡,대치1동,20201,,789143.0,
도곡,대치1동,20202,,751757.0,
도곡,대치1동,20203,,760331.0,
도곡,대치1동,20204,,761072.0,
도곡,대치1동,20211,,,757532.0
도곡,대치1동,20212,,,854048.0
도곡,대치1동,20213,,,724863.0
도곡,대치1동,20214,,,833023.0
도곡,도곡2동,20191,1138403.0,,
도곡,도곡2동,20192,1281548.0,,
도곡,도곡2동,20193,1234408.0,,
도곡,도곡2동,20194,1317574.0,,
도곡,도곡2동,20201,,942047.0,
도곡,도곡2동,20202,,893539.0,
도곡,도곡2동,20203,,928186.0,
도곡,도곡2동,20204,,917450.0,
도곡,도곡2동,20211,,,910567.0
도곡,도곡2동,20212,,,1012463.0
도곡,도곡2동,20213,,,913229.0
도곡,도곡2동,20214,,,1049930.0
도림천,신도림동,20191,212122.0,,
도림천,신도림동,20192,230182.0,,
도림천,신도림동,20193,226342.0,,
도림천,신도림동,20194,232468.0,,
도림천,신도림동,20201,,185958.0,
도림천,신도림동,20202,,182039.0,
도림천,신도림동,20203,,193880.0,
도림천,신도림동,20204,,193519.0,
도림천,신도림동,20211,,,201019.0
도림천,신도림동,20212,,,223209.0
도림천,신도림동,20213,,,193178.0
도림천,신도림동,20214,,,212572.0
도봉,도봉2동,20191,1091161.0,,
도봉,도봉2동,20192,1181108.0,,
도봉,도봉2동,20193,1902393.0,,
도봉,도봉2동,20194,1155719.0,,
도봉,도봉2동,20201,,887693.0,
도봉,도봉2동,20202,,890001.0,
도봉,도봉2동,20203,,890119.0,
도봉,도봉2동,20204,,891325.0,
도봉,도봉2동,20211,,,841645.0
도봉,도봉2동,20212,,,955662.0
도봉,도봉2동,20213,,,879287.0
도봉,도봉2동,20214,,,967522.0
도봉산,도봉2동,20191,3019368.0,,
도봉산,도봉2동,20192,3479097.0,,
도봉산,도봉2동,20193,3946852.0,,
도봉산,도봉2동,20194,3372781.0,,
도봉산,도봉2동,20201,,2528345.0,
도봉산,도봉2동,20202,,2726170.0,
도봉산,도봉2동,20203,,2546610.0,
도봉산,도봉2동,20204,,2649914.0,
도봉산,도봉2동,20211,,,2445291.0
도봉산,도봉2동,20212,,,2897098.0
도봉산,도봉2동,20213,,,2536697.0
도봉산,도봉2동,20214,,,2854598.0
독립문,천연동,20191,1527276.0,,
독립문,천연동,20192,1696171.0,,
독립문,천연동,20193,1581820.0,,
독립문,천연동,20194,1660963.0,,
독립문,천연동,20201,,1101763.0,
독립문,천연동,20202,,1106850.0,
독립문,천연동,20203,,1070503.0,
독립문,천연동,20204,,1110246.0,
독립문,천연동,20211,,,1016314.0
독립문,천연동,20212,,,1195673.0
독립문,천연동,20213,,,1026696.0
독립문,천연동,20214,,,1174633.0
독바위,불광1동,20191,527835.0,,
독바위,불광1동,20192,560960.0,,
독바위,불광1동,20193,538014.0,,
독바위,불광1동,20194,565761.0,,
독바위,불광1동,20201,,447275.0,
독바위,불광1동,20202,,438178.0,
독바위,불광1동,20203,,435759.0,
독바위,불광1동,20204,,436152.0,
독바위,불광1동,20211,,,417331.0
독바위,불광1동,20212,,,466565.0
독바위,불광1동,20213,,,425520.0
독바위,불광1동,20214,,,456243.0
독산,가산동,20191,2881030.0,,
독산,가산동,20192,3108344.0,,
독산,가산동,20193,5091931.0,,
독산,가산동,20194,3125621.0,,
독산,가산동,20201,,2459883.0,
독산,가산동,20202,,2371282.0,
독산,가산동,20203,,2391605.0,
독산,가산동,20204,,2413094.0,
독산,가산동,20211,,,2346016.0
독산,가산동,20212,,,2612975.0
독산,가산동,20213,,,2408475.0
독산,가산동,20214,,,2812637.0
돌곶이,장위2동,20191,1432954.0,,
돌곶이,장위2동,20192,1587952.0,,
돌곶이,장위2동,20193,1517625.0,,
돌곶이,장위2동,20194,1651898.0,,
돌곶이,장위2동,20201,,1307515.0,
돌곶이,장위2동,20202,,1329555.0,
돌곶이,장위2동,20203,,1242369.0,
돌곶이,장위2동,20204,,1217673.0,
돌곶이,장위2동,20211,,,1208396.0
돌곶이,장위2동,20212,,,1407333.0
돌곶이,장위2동,20213,,,1254738.0
돌곶이,장위2동,20214,,,1437935.0
동대문,창신1동,20191,2796339.0,,
동대문,창신1동,20192,2978209.0,,
동대문,창신1동,20193,2755101.0,,
동대문,창신1동,20194,2921510.0,,
동대문,창신1동,20201,,1965638.0,
동대문,창신1동,20202,,1896995.0,
동대문,창신1동,20203,,1784212.0,
동대문,창신1동,20204,,1803900.0,
동대문,창신1동,20211,,,1631389.0
동대문,창신1동,20212,,,1894571.0
동대문,창신1동,20213,,,1671363.0
동대문,창신1동,20214,,,1847998.0
동대문역사문화공원,광희동,00,,,0.0
동대문역사문화공원,광희동,20191,7761979.0,,
동대문역사문화공원,광희동,20192,8463401.0,,
동대문역사문화공원,광희동,20193,8012825.0,,
동대문역사문화공원,광희동,20194,8552362.0,,
동대문역사문화공원,광희동,20201,,4155571.0,
동대입구,장충동,20191,2013833.0,,
동대입구,장충동,20192,2513299.0,,
동대입구,장충동,20193,2087833.0,,
동대입구,장충동,20194,2530871.0,,
동대입구,장충동,20201,,1356590.0,
동대입구,장충동,20202,,1137642.0,
동대입구,장충동,20203,,1106556.0,
동대입구,장충동,20204,,1177820.0,
동대입구,장충동,20211,,,1067925.0
동대입구,장충동,20212,,,1279527.0
동대입구,장충동,20213,,,1091358.0
동대입구,장충동,20214,,,1361104.0
동묘앞,숭인1동,20191,2065112.0,,
동묘앞,숭인1동,20192,2191922.0,,
동묘앞,숭인1동,20193,1914962.0,,
동묘앞,숭인1동,20194,2106803.0,,
동묘앞,숭인1동,20201,,1467193.0,
동묘앞,숭인1동,20202,,1549624.0,
동묘앞,숭인1동,20203,,1409869.0,
동묘앞,숭인1동,20204,,1508971.0,
동묘앞,숭인1동,20211,,,1443624.0
동묘앞,숭인1동,20212,,,1655958.0
동묘앞,숭인1동,20213,,,1429229.0
동묘앞,숭인1동,20214,,,1567171.0
동묘앞,창신1동,20191,1726471.0,,
동묘앞,창신1동,20192,1824754.0,,
동묘앞,창신1동,20193,1656998.0,,
동묘앞,창신1동,20194,1842064.0,,
동묘앞,창신1동,20201,,1305227.0,
동묘앞,창신1동,20202,,1257086.0,
동묘앞,창신1동,20203,,1195805.0,
동묘앞,창신1동,20204,,1248169.0,
동묘앞,창신1동,20211,,,1195162.0
동묘앞,창신1동,20212,,,1368497.0
동묘앞,창신1동,20213,,,1234195.0
동묘앞,창신1동,20214,,,1341333.0
동작(현충원),사당2동,20191,718348.0,,
동작(현충원),사당2동,20192,1094859.0,,
동작(현충원),사당2동,20193,806297.0,,
동작(현충원),사당2동,20194,857055.0,,
동작(현충원),사당2동,20201,,620859.0,
동작(현충원),사당2동,20202,,680028.0,
동작(현충원),사당2동,20203,,631142.0,
동작(현충원),사당2동,20204,,615731.0,
동작(현충원),사당2동,20211,,,598210.0
동작(현충원),사당2동,20212,,,756164.0
동작(현충원),사당2동,20213,,,567835.0
동작(현충원),사당2동,20214,,,564319.0
둔촌동,둔촌1동,20191,1578581.0,,
둔촌동,둔촌1동,20192,1687448.0,,
둔촌동,둔촌1동,20193,1603237.0,,
둔촌동,둔촌1동,20194,1709482.0,,
둔촌동,둔촌1동,20201,,1287475.0,
둔촌동,둔촌1동,20202,,1218288.0,
둔촌동,둔촌1동,20203,,1196261.0,
둔촌동,둔촌1동,20204,,1209753.0,
둔촌동,둔촌1동,20211,,,1221161.0
둔촌동,둔촌1동,20212,,,1376071.0
둔촌동,둔촌1동,20213,,,1229257.0
둔촌동,둔촌1동,20214,,,1378377.0
둔촌오륜,둔촌1동,00,0.0,0.0,0.0
등촌,목3동,20191,1807807.0,,
등촌,목3동,20192,1894976.0,,
등촌,목3동,20193,1849638.0,,
등촌,목3동,20194,1948023.0,,
등촌,목3동,20201,,1552422.0,
등촌,목3동,20202,,1482107.0,
등촌,목3동,20203,,1521191.0,
등촌,목3동,20204,,1525781.0,
등촌,목3동,20211,,,1538408.0
등촌,목3동,20212,,,1738602.0
등촌,목3동,20213,,,1612831.0
등촌,목3동,20214,,,1794602.0
디지털미디어시티,상암동,00,0.0,0.0,0.0
디지털미디어시티,상암동,20191,2390360.0,,
디지털미디어시티,상암동,20192,2572963.0,,
디지털미디어시티,상암동,20193,2483087.0,,
디지털미디어시티,상암동,20194,2686412.0,,
디지털미디어시티,상암동,20201,,2100057.0,
디지털미디어시티,상암동,20202,,1973278.0,
디지털미디어시티,상암동,20203,,1997715.0,
디지털미디어시티,상암동,20204,,2016203.0,
디지털미디어시티,상암동,20211,,,1942709.0
디지털미디어시티,상암동,20212,,,2168853.0
디지털미디어시티,상암동,20213,,,1895934.0
디지털미디어시티,상암동,20214,,,2157049.0
디지털미디어시티,수색동,00,0.0,0.0,0.0
뚝섬,성수1가2동,20191,3174327.0,,
뚝섬,성수1가2동,20192,3665927.0,,
뚝섬,성수1가2동,20193,3538296.0,,
뚝섬,성수1가2동,20194,3764367.0,,
뚝섬,성수1가2동,20201,,3080537.0,
뚝섬,성수1가2동,20202,,3023487.0,
뚝섬,성수1가2동,20203,,2973285.0,
뚝섬,성수1가2동,20204,,2949782.0,
뚝섬,성수1가2동,20211,,,2986441.0
뚝섬,성수1가2동,20212,,,3614622.0
뚝섬,성수1가2동,20213,,,3049113.0
뚝섬,성수1가2동,20214,,,3515841.0
뚝섬유원지,자양4동,20191,1312845.0,,
뚝섬유원지,자양4동,20192,2111127.0,,
뚝섬유원지,자양4동,20193,1814795.0,,
뚝섬유원지,자양4동,20194,1609433.0,,
뚝섬유원지,자양4동,20201,,1206655.0,
뚝섬유원지,자양4동,20202,,1518358.0,
뚝섬유원지,자양4동,20203,,1278607.0,
뚝섬유원지,자양4동,20204,,1156837.0,
